,Athens,Berlin,Paris,Rome,query,London,Hanoi,Rio de Janeiro,Lisbon,Tokyo,Seoul,Bangkok,Minsk,Warsaw,Cape Town,Dublin
2022-03-20 10:00:00+01:00,6.3,5.9,7.8,10.6,2022-03-20 08:00:00+01:00,7.2,30.7,25.7,13.5,11.7,7.1,30.8,5.7,5.3,22.6,8.1
2022-03-20 11:00:00+01:00,6.5,7.6,9.4,12.1,2022-03-20 08:00:00+01:00,7.8,29.2,27.0,13.7,10.6,5.8,30.3,7.1,6.8,23.8,8.7
2022-03-20 12:00:00+01:00,6.6,8.9,11.1,13.0,2022-03-20 08:00:00+01:00,8.9,27.6,28.4,14.3,9.4,4.2,29.9,8.2,8.3,24.4,9.2
2022-03-20 13:00:00+01:00,7.0,10.0,12.2,13.8,2022-03-20 08:00:00+01:00,8.9,26.0,29.5,16.1,8.9,3.3,29.3,8.1,9.0,25.4,9.5
2022-03-20 14:00:00+01:00,6.4,10.5,12.8,14.6,2022-03-20 08:00:00+01:00,9.4,25.4,30.8,15.1,8.3,2.5,29.0,8.3,9.5,24.3,9.7
2022-03-20 15:00:00+01:00,6.1,11.2,12.8,13.8,2022-03-20 08:00:00+01:00,10.0,24.9,32.2,15.1,7.8,1.4,28.8,9.0,9.9,23.5,9.9
2022-03-20 16:00:00+01:00,5.7,10.4,12.2,13.4,2022-03-20 08:00:00+01:00,10.6,24.5,33.2,14.9,7.2,0.3,28.6,7.6,8.9,22.6,10.4
2022-03-20 17:00:00+01:00,5.6,10.0,12.2,12.6,2022-03-20 08:00:00+01:00,10.0,24.5,32.3,15.1,7.2,-0.7,28.4,6.2,8.0,22.3,9.8
2022-03-20 18:00:00+01:00,5.2,9.2,11.7,11.5,2022-03-20 08:00:00+01:00,9.4,24.6,31.7,14.7,7.2,-1.5,28.2,4.8,6.2,21.0,9.4
2022-03-20 19:00:00+01:00,5.1,8.1,11.1,10.0,2022-03-20 08:00:00+01:00,8.9,24.6,30.8,14.3,6.7,-1.8,28.3,3.6,4.6,20.5,9.0
2022-03-20 21:00:00+01:00,5.1,6.9,10.0,8.0,2022-03-20 21:00:00+01:00,7.2,24.6,27.4,11.8,6.7,-2.9,27.7,-0.7,2.4,25.4,7.5
2022-03-20 22:00:00+01:00,5.0,6.2,9.4,7.4,2022-03-20 21:00:00+01:00,6.1,24.9,27.0,12.1,6.1,-4.5,27.7,-0.8,1.4,24.0,7.2
2022-03-20 23:00:00+01:00,4.9,5.4,8.3,6.7,2022-03-20 21:00:00+01:00,5.6,24.8,26.0,12.4,6.7,-2.4,27.3,-0.9,0.6,22.8,7.0
2022-03-21 00:00:00+01:00,4.8,4.7,7.8,6.0,2022-03-20 21:00:00+01:00,5.0,24.7,25.0,12.1,7.2,0.4,27.6,-1.1,-0.1,21.7,6.8
2022-03-21 01:00:00+01:00,4.7,4.3,6.7,5.9,2022-03-20 21:00:00+01:00,4.4,24.8,23.8,11.9,7.2,3.2,27.8,-1.2,-0.8,20.6,6.3
2022-03-21 02:00:00+01:00,4.6,3.7,6.1,5.8,2022-03-20 21:00:00+01:00,3.9,25.7,24.7,11.8,8.3,5.3,28.3,-1.3,-1.4,19.6,6.9
2022-03-21 03:00:00+01:00,4.5,3.3,7.2,6.2,2022-03-20 21:00:00+01:00,3.3,27.0,23.2,11.8,8.9,6.9,29.4,-1.4,-2.0,18.6,7.1
2022-03-21 04:00:00+01:00,4.4,2.8,7.8,6.2,2022-03-20 21:00:00+01:00,2.8,28.2,24.1,11.7,8.9,8.4,30.3,-1.5,-2.6,17.7,7.2
2022-03-21 05:00:00+01:00,4.4,2.0,7.2,5.8,2022-03-20 21:00:00+01:00,1.7,29.3,24.2,11.7,9.4,9.7,30.3,-1.5,-3.1,18.0,6.9
2022-03-21 06:00:00+01:00,4.8,1.2,7.8,4.7,2022-03-20 21:00:00+01:00,1.1,30.6,23.1,11.6,10.6,10.2,31.1,-0.6,-2.0,18.5,6.8
2022-03-21 07:00:00+01:00,5.6,1.8,7.8,5.1,2022-03-20 21:00:00+01:00,1.7,31.6,23.6,11.0,11.1,10.2,31.8,0.3,0.1,19.1,6.8
2022-03-21 08:00:00+01:00,6.3,3.4,8.3,6.3,2022-03-20 21:00:00+01:00,2.8,32.3,23.8,11.6,10.6,10.7,31.0,2.8,2.1,20.2,7.0
2022-03-21 08:00:00+01:00,6.4,2.8,7.2,6.8,2022-03-21 08:00:00+01:00,1.7,30.5,22.8,10.7,11.1,10.1,31.5,3.0,2.3,20.3,7.2
2022-03-21 09:00:00+01:00,7.0,5.0,9.4,8.1,2022-03-21 08:00:00+01:00,3.9,31.1,23.0,11.4,10.0,9.4,31.2,5.0,5.3,22.0,7.7
2022-03-21 10:00:00+01:00,7.3,7.2,11.7,9.8,2022-03-21 08:00:00+01:00,6.7,31.8,22.7,12.1,9.4,8.5,30.8,6.7,7.1,23.3,8.9
2022-03-21 11:00:00+01:00,7.5,8.9,13.3,11.5,2022-03-21 08:00:00+01:00,9.4,30.1,23.1,13.3,8.9,7.1,29.9,8.3,8.8,24.7,10.1
2022-03-21 12:00:00+01:00,7.6,10.0,15.0,13.1,2022-03-21 08:00:00+01:00,12.2,28.6,23.2,14.5,8.9,5.9,29.5,9.8,10.0,24.0,11.0
2022-03-21 13:00:00+01:00,8.1,11.1,16.1,13.9,2022-03-21 08:00:00+01:00,13.9,27.2,23.5,15.6,8.3,4.9,28.9,10.5,11.3,23.7,11.7
2022-03-21 14:00:00+01:00,7.5,11.7,17.2,14.7,2022-03-21 08:00:00+01:00,15.0,26.0,23.7,16.1,7.8,4.3,28.6,11.3,11.8,23.3,12.3
2022-03-21 15:00:00+01:00,7.3,12.8,17.8,14.0,2022-03-21 08:00:00+01:00,15.0,25.4,22.6,17.0,7.8,3.8,28.7,10.6,12.5,22.7,12.7
2022-03-21 16:00:00+01:00,7.0,12.2,17.8,13.3,2022-03-21 08:00:00+01:00,15.6,24.8,23.3,16.4,8.1,3.3,28.5,9.8,11.5,22.1,13.3
2022-03-21 17:00:00+01:00,6.9,11.7,18.3,12.6,2022-03-21 08:00:00+01:00,15.0,24.5,23.7,16.1,7.9,2.8,28.2,8.3,10.6,21.7,12.3
2022-03-21 18:00:00+01:00,6.5,10.6,17.2,11.0,2022-03-21 08:00:00+01:00,14.4,24.4,24.6,15.3,7.5,2.3,27.8,6.6,8.6,20.7,11.5
2022-03-21 19:00:00+01:00,6.3,8.9,16.7,9.4,2022-03-21 08:00:00+01:00,13.3,24.2,24.0,14.0,7.2,1.7,26.6,5.0,7.0,20.3,10.7
2022-03-21 20:00:00+01:00,7.6,8.3,14.4,7.6,2022-03-21 20:00:00+01:00,12.2,24.0,24.8,13.4,6.7,1.2,28.0,0.6,6.7,23.7,9.1
2022-03-21 21:00:00+01:00,7.5,7.2,12.8,6.2,2022-03-21 20:00:00+01:00,10.6,23.8,24.4,12.7,6.1,0.6,27.9,0.3,4.1,21.8,9.1
2022-03-21 22:00:00+01:00,7.4,6.1,11.7,5.1,2022-03-21 20:00:00+01:00,10.0,23.7,24.1,12.1,6.1,-0.6,27.8,0.1,3.0,20.3,8.7
2022-03-21 23:00:00+01:00,7.4,5.0,11.1,3.9,2022-03-21 20:00:00+01:00,9.4,23.3,24.0,11.0,7.2,0.3,27.7,-0.1,1.8,18.7,8.6
2022-03-22 00:00:00+01:00,6.9,4.4,10.0,2.8,2022-03-21 20:00:00+01:00,9.4,23.7,23.9,11.7,6.7,3.2,27.1,-0.3,1.1,18.6,8.7
2022-03-22 01:00:00+01:00,6.9,3.9,9.4,2.5,2022-03-21 20:00:00+01:00,8.9,24.0,23.4,11.8,6.1,5.7,27.6,-0.5,0.7,18.6,8.8
2022-03-22 02:00:00+01:00,6.8,2.8,9.4,2.2,2022-03-21 20:00:00+01:00,8.9,25.1,23.6,11.7,6.7,7.6,28.1,-0.7,0.1,18.6,8.7
2022-03-22 03:00:00+01:00,6.6,2.2,8.9,1.6,2022-03-21 20:00:00+01:00,8.9,26.6,23.0,11.7,6.7,9.2,29.3,-0.8,-0.5,18.7,8.5
2022-03-22 04:00:00+01:00,6.0,1.7,7.8,1.2,2022-03-21 20:00:00+01:00,8.9,27.8,22.7,11.8,6.7,10.7,30.0,-1.0,-0.8,18.4,8.5
2022-03-22 05:00:00+01:00,6.6,1.1,7.8,0.7,2022-03-21 20:00:00+01:00,8.3,28.8,22.6,11.7,6.7,12.1,31.1,-0.4,-1.8,18.9,8.4
2022-03-22 06:00:00+01:00,6.9,0.0,7.2,-0.5,2022-03-21 20:00:00+01:00,8.3,29.7,22.6,11.8,6.1,12.9,31.6,0.8,-0.8,19.2,8.4
2022-03-22 07:00:00+01:00,7.9,1.1,6.1,1.0,2022-03-21 20:00:00+01:00,7.8,30.4,22.3,11.9,6.1,13.1,31.8,1.9,1.1,19.7,8.0
2022-03-22 08:00:00+01:00,8.9,3.3,7.2,4.8,2022-03-22 08:00:00+01:00,7.8,31.6,21.7,12.3,3.9,14.1,31.6,5.4,4.7,21.2,9.2
2022-03-22 09:00:00+01:00,9.8,6.1,9.4,6.8,2022-03-22 08:00:00+01:00,8.9,32.7,21.6,12.8,3.9,13.1,31.0,7.0,7.7,21.4,10.0
2022-03-22 10:00:00+01:00,10.6,8.3,12.2,9.2,2022-03-22 08:00:00+01:00,10.6,31.9,21.1,13.7,3.9,12.4,30.7,8.4,9.8,21.5,11.3
2022-03-22 11:00:00+01:00,10.9,10.0,13.9,11.7,2022-03-22 08:00:00+01:00,12.2,30.2,21.7,14.7,3.9,10.5,30.3,9.7,11.3,22.3,12.6
2022-03-22 12:00:00+01:00,10.9,11.7,15.0,13.4,2022-03-22 08:00:00+01:00,13.9,28.1,21.1,15.2,4.4,8.9,29.6,10.9,12.9,23.1,13.6
2022-03-22 13:00:00+01:00,11.4,13.3,16.1,14.6,2022-03-22 08:00:00+01:00,15.6,26.0,22.2,15.6,4.4,7.3,27.9,12.0,14.3,24.4,14.4
2022-03-22 14:00:00+01:00,10.0,13.9,16.7,15.9,2022-03-22 08:00:00+01:00,16.7,25.5,23.1,16.0,4.4,6.0,28.0,13.1,14.9,23.8,14.8
2022-03-22 15:00:00+01:00,8.8,15.0,17.2,15.0,2022-03-22 08:00:00+01:00,16.7,25.0,23.4,16.9,3.9,5.0,28.5,12.3,15.8,23.7,15.6
2022-03-22 16:00:00+01:00,7.8,14.4,17.2,14.2,2022-03-22 08:00:00+01:00,17.8,24.9,23.5,15.7,3.9,3.8,28.4,11.1,14.9,23.2,14.7
2022-03-22 17:00:00+01:00,7.8,13.3,17.2,13.5,2022-03-22 08:00:00+01:00,16.7,24.4,23.7,15.0,3.9,3.0,28.2,9.9,13.9,22.7,14.3
2022-03-22 18:00:00+01:00,7.6,11.7,16.1,11.9,2022-03-22 08:00:00+01:00,15.6,23.0,24.3,14.3,3.3,2.0,28.0,7.9,11.6,22.0,13.8
2022-03-22 19:00:00+01:00,7.2,10.0,15.0,10.2,2022-03-22 08:00:00+01:00,14.4,21.7,23.8,13.4,3.3,3.2,27.9,6.4,9.9,21.2,12.7
2022-03-22 20:00:00+01:00,8.3,10.0,13.6,9.1,2022-03-22 20:00:00+01:00,14.2,21.7,24.8,12.7,3.3,3.4,27.8,1.3,8.4,26.5,13.4
2022-03-22 21:00:00+01:00,8.2,7.8,12.4,7.6,2022-03-22 20:00:00+01:00,11.7,22.0,24.4,12.5,2.8,3.1,27.7,0.9,7.2,24.6,11.9
2022-03-22 22:00:00+01:00,7.9,6.1,11.5,6.3,2022-03-22 20:00:00+01:00,11.0,21.8,24.3,12.4,2.2,2.7,27.5,0.5,6.1,22.7,10.3
2022-03-22 23:00:00+01:00,7.6,5.0,10.4,5.1,2022-03-22 20:00:00+01:00,10.4,21.1,24.1,12.1,3.3,2.8,27.5,0.2,5.1,20.9,8.7
2022-03-23 00:00:00+01:00,7.5,3.7,9.2,3.5,2022-03-22 20:00:00+01:00,9.5,20.1,23.9,11.9,4.4,3.7,27.0,-0.1,4.1,20.3,8.1
2022-03-23 01:00:00+01:00,7.5,3.0,8.5,3.0,2022-03-22 20:00:00+01:00,8.7,19.1,23.8,11.7,6.1,5.0,27.4,-0.4,3.1,20.0,7.5
2022-03-23 02:00:00+01:00,7.3,2.3,8.0,2.8,2022-03-22 20:00:00+01:00,8.4,18.2,23.4,11.6,7.8,6.1,28.2,-0.6,2.3,19.5,7.2
2022-03-23 03:00:00+01:00,7.0,1.6,7.4,2.1,2022-03-22 20:00:00+01:00,8.1,18.2,23.1,11.6,8.9,7.1,29.5,-0.9,1.4,19.4,7.0
2022-03-23 04:00:00+01:00,7.4,1.0,6.8,1.4,2022-03-22 20:00:00+01:00,7.7,17.3,23.1,11.5,9.4,7.9,30.6,-1.1,0.6,19.2,6.8
2022-03-23 05:00:00+01:00,7.3,0.2,6.1,0.8,2022-03-22 20:00:00+01:00,7.1,17.2,23.0,11.3,10.6,9.0,31.3,-0.3,-0.2,18.3,6.6
2022-03-23 06:00:00+01:00,7.5,-0.9,5.3,-0.5,2022-03-22 20:00:00+01:00,6.6,17.3,22.9,11.1,11.1,10.0,31.7,1.4,0.9,19.3,5.7
2022-03-23 07:00:00+01:00,8.0,0.5,3.8,1.2,2022-03-22 20:00:00+01:00,5.8,17.3,22.7,11.0,11.1,11.0,32.0,3.0,3.4,19.9,6.4
2022-03-23 08:00:00+01:00,8.6,3.9,5.6,5.5,2022-03-23 08:00:00+01:00,7.5,18.1,22.4,11.1,11.7,9.7,30.0,6.0,5.9,23.4,7.2
2022-03-23 09:00:00+01:00,9.2,6.7,8.9,7.8,2022-03-23 08:00:00+01:00,9.4,18.1,22.0,10.9,10.6,8.9,30.3,8.1,8.2,23.2,8.8
2022-03-23 10:00:00+01:00,9.5,8.9,11.7,10.7,2022-03-23 08:00:00+01:00,11.3,18.0,21.1,11.4,10.0,8.0,30.5,9.9,10.1,23.8,10.4
2022-03-23 11:00:00+01:00,9.7,11.1,13.9,13.6,2022-03-23 08:00:00+01:00,13.1,17.9,22.5,11.5,8.9,7.1,30.5,11.4,11.9,24.3,12.0
2022-03-23 12:00:00+01:00,9.9,12.8,15.6,15.5,2022-03-23 08:00:00+01:00,14.6,17.9,23.8,11.7,8.3,5.7,29.7,12.9,13.5,23.6,13.3
2022-03-23 13:00:00+01:00,10.4,14.4,16.7,17.1,2022-03-23 08:00:00+01:00,16.0,18.0,25.4,12.0,7.8,5.1,29.1,14.3,15.1,23.4,14.6
2022-03-23 14:00:00+01:00,9.7,15.6,17.8,18.7,2022-03-23 08:00:00+01:00,17.3,18.1,26.7,12.6,7.2,4.6,28.8,14.0,16.5,22.9,15.1
2022-03-23 15:00:00+01:00,9.4,16.7,17.8,17.6,2022-03-23 08:00:00+01:00,17.4,18.1,27.4,13.4,6.7,4.1,28.4,13.4,17.9,22.1,15.8
2022-03-23 16:00:00+01:00,9.0,15.6,17.8,16.4,2022-03-23 08:00:00+01:00,18.0,18.0,27.9,14.5,6.7,3.7,28.4,12.7,17.1,21.3,15.1
2022-03-23 17:00:00+01:00,8.8,15.0,17.8,15.4,2022-03-23 08:00:00+01:00,16.7,17.9,28.6,13.6,6.7,2.9,28.0,11.7,15.3,21.0,14.5
2022-03-23 18:00:00+01:00,8.4,13.3,17.2,13.6,2022-03-23 08:00:00+01:00,15.8,17.9,28.0,13.0,6.1,3.8,27.6,10.1,13.4,20.3,13.9
2022-03-23 19:00:00+01:00,8.2,11.7,15.6,11.9,2022-03-23 08:00:00+01:00,14.2,17.9,27.5,12.6,6.1,3.6,27.5,8.5,11.8,20.0,13.0
2022-03-23 20:00:00+01:00,9.0,11.1,13.9,9.9,2022-03-23 20:00:00+01:00,13.1,17.6,28.0,12.2,4.4,3.2,27.3,2.9,11.0,21.3,10.8
2022-03-23 21:00:00+01:00,8.6,9.4,12.2,8.2,2022-03-23 20:00:00+01:00,11.6,17.9,27.2,12.1,4.4,3.2,27.3,2.8,8.8,21.0,9.0
2022-03-23 22:00:00+01:00,8.3,7.8,11.1,6.5,2022-03-23 20:00:00+01:00,10.6,17.8,26.2,11.7,5.0,3.2,27.3,2.8,7.3,20.7,8.0
2022-03-23 23:00:00+01:00,8.1,6.1,10.0,5.3,2022-03-23 20:00:00+01:00,10.0,17.8,25.6,11.6,6.7,3.6,27.2,2.7,6.1,20.2,7.2
2022-03-24 00:00:00+01:00,8.1,4.9,8.5,4.2,2022-03-23 20:00:00+01:00,9.3,17.8,24.7,11.5,7.8,5.1,26.6,2.6,4.9,19.7,6.7
2022-03-24 01:00:00+01:00,8.1,3.8,7.8,4.0,2022-03-23 20:00:00+01:00,8.9,17.8,24.3,11.6,8.3,6.7,26.9,2.6,3.8,19.5,6.1
2022-03-24 02:00:00+01:00,7.9,2.8,7.5,3.7,2022-03-23 20:00:00+01:00,8.3,17.9,23.6,11.5,10.0,8.2,27.4,2.6,2.7,19.2,5.9
2022-03-24 03:00:00+01:00,7.0,1.9,7.1,3.0,2022-03-23 20:00:00+01:00,8.3,18.3,23.0,11.5,11.7,9.4,28.7,2.5,1.8,19.1,5.8
2022-03-24 04:00:00+01:00,7.6,0.9,6.6,2.3,2022-03-23 20:00:00+01:00,7.2,18.8,22.7,11.4,12.8,10.5,29.7,2.5,0.9,19.1,5.7
2022-03-24 05:00:00+01:00,7.6,0.0,6.0,1.7,2022-03-23 20:00:00+01:00,6.7,19.1,22.3,11.2,13.3,11.2,30.5,2.3,-0.4,18.9,5.6
2022-03-24 06:00:00+01:00,7.9,-1.2,5.4,0.6,2022-03-23 20:00:00+01:00,6.1,19.4,22.1,11.0,13.9,11.7,31.3,2.8,0.4,18.0,5.4
2022-03-24 07:00:00+01:00,9.2,0.3,4.2,2.5,2022-03-23 20:00:00+01:00,5.0,19.7,21.8,10.8,14.4,11.9,31.8,3.3,1.9,18.7,4.6
2022-03-24 08:00:00+01:00,9.9,2.3,7.8,6.8,2022-03-24 08:00:00+01:00,5.0,21.8,21.5,11.0,14.4,14.1,32.7,3.5,4.4,19.9,6.9
2022-03-24 09:00:00+01:00,10.7,5.5,9.4,9.3,2022-03-24 08:00:00+01:00,7.2,21.3,21.1,11.3,13.9,13.3,32.0,4.9,6.5,20.0,8.4
2022-03-24 10:00:00+01:00,12.3,8.1,11.7,12.5,2022-03-24 08:00:00+01:00,9.4,21.2,20.1,11.8,12.8,12.7,31.1,6.2,8.1,20.0,9.8
2022-03-24 11:00:00+01:00,13.9,9.9,13.9,15.8,2022-03-24 08:00:00+01:00,12.2,20.8,21.7,12.2,11.7,11.1,30.3,7.2,9.8,20.4,11.5
2022-03-24 12:00:00+01:00,14.7,11.4,15.0,17.4,2022-03-24 08:00:00+01:00,14.4,20.4,23.4,12.6,11.1,9.8,29.1,8.1,11.3,21.5,13.1
2022-03-24 13:00:00+01:00,15.1,12.9,16.7,19.2,2022-03-24 08:00:00+01:00,15.6,20.1,25.1,12.9,11.1,8.4,28.6,8.8,12.2,21.0,14.6
2022-03-24 14:00:00+01:00,16.0,14.2,18.3,18.6,2022-03-24 08:00:00+01:00,16.7,20.1,26.7,13.8,10.6,7.3,28.1,9.2,12.7,20.5,15.3
2022-03-24 15:00:00+01:00,15.3,15.1,18.9,17.9,2022-03-24 08:00:00+01:00,17.2,20.1,28.4,15.0,8.9,6.3,28.0,9.7,13.3,20.0,16.3
2022-03-24 16:00:00+01:00,14.9,14.3,19.4,16.4,2022-03-24 08:00:00+01:00,17.8,20.0,29.5,16.0,8.7,5.6,27.9,8.6,12.6,19.2,15.6
2022-03-24 17:00:00+01:00,13.9,13.3,18.3,15.8,2022-03-24 08:00:00+01:00,17.2,19.7,30.1,16.8,8.1,4.4,27.7,7.5,12.3,18.7,15.3
2022-03-24 18:00:00+01:00,12.7,11.9,17.8,14.1,2022-03-24 08:00:00+01:00,16.1,19.9,30.8,16.0,7.8,5.1,27.7,6.4,10.9,17.8,14.4
2022-03-24 19:00:00+01:00,11.1,10.2,16.1,12.5,2022-03-24 08:00:00+01:00,15.0,20.0,29.9,15.7,7.8,6.2,27.8,5.5,9.5,17.1,13.2
2022-03-24 20:00:00+01:00,11.0,9.4,15.2,10.1,2022-03-24 20:00:00+01:00,13.9,20.1,30.5,12.2,7.6,7.3,28.1,4.8,8.6,18.0,13.5
2022-03-24 21:00:00+01:00,9.7,7.8,13.7,8.5,2022-03-24 20:00:00+01:00,11.7,20.2,29.2,12.2,6.8,6.1,27.9,4.0,7.4,18.0,11.6
2022-03-24 22:00:00+01:00,9.1,6.7,12.7,6.8,2022-03-24 20:00:00+01:00,10.6,20.2,27.6,12.1,6.1,4.8,27.7,3.2,6.5,17.9,9.6
2022-03-24 23:00:00+01:00,8.2,5.6,11.6,5.3,2022-03-24 20:00:00+01:00,10.0,20.2,26.8,12.1,7.9,5.7,27.6,2.5,5.1,17.6,9.3
2022-03-25 00:00:00+01:00,7.6,4.4,10.6,4.0,2022-03-24 20:00:00+01:00,8.9,20.3,26.4,12.0,10.0,7.8,27.4,1.7,4.4,17.4,8.9
2022-03-25 01:00:00+01:00,7.5,2.8,10.6,3.7,2022-03-24 20:00:00+01:00,8.3,20.5,25.9,12.0,11.8,10.7,27.7,0.9,3.5,17.2,8.3
2022-03-25 02:00:00+01:00,7.5,2.2,9.4,3.7,2022-03-24 20:00:00+01:00,7.6,20.8,25.3,12.0,13.5,12.9,28.5,0.3,2.7,17.0,7.9
2022-03-25 03:00:00+01:00,7.2,2.2,8.9,3.7,2022-03-24 20:00:00+01:00,7.0,21.7,24.5,11.9,15.1,14.5,29.3,-0.9,2.0,16.2,7.6
2022-03-25 04:00:00+01:00,6.3,2.2,8.3,3.3,2022-03-24 20:00:00+01:00,6.4,22.4,24.1,11.9,15.9,16.1,30.3,0.3,1.7,16.8,7.1
2022-03-25 05:00:00+01:00,7.0,1.7,7.8,2.7,2022-03-24 20:00:00+01:00,5.7,23.4,23.8,11.9,16.6,17.7,31.1,0.5,0.6,16.8,6.8
2022-03-25 06:00:00+01:00,7.8,1.1,7.2,1.5,2022-03-24 20:00:00+01:00,5.3,24.5,23.6,11.8,17.1,18.3,31.8,1.4,1.5,16.8,6.6
2022-03-25 07:00:00+01:00,9.3,2.2,6.7,3.4,2022-03-24 20:00:00+01:00,4.5,25.5,23.2,11.8,16.9,18.4,32.2,3.3,3.2,17.1,6.1
2022-03-25 08:00:00+01:00,13.9,4.4,8.3,6.3,2022-03-25 08:00:00+01:00,4.4,26.7,22.8,12.1,16.7,18.7,32.5,5.7,6.3,17.7,8.0
2022-03-25 09:00:00+01:00,15.2,7.8,11.1,10.0,2022-03-25 08:00:00+01:00,6.1,27.5,22.6,12.9,16.1,19.2,31.8,7.5,9.1,18.4,8.9
2022-03-25 10:00:00+01:00,16.3,10.6,13.9,13.7,2022-03-25 08:00:00+01:00,8.9,28.6,21.7,14.0,15.0,18.1,31.4,9.2,10.9,19.1,10.3
2022-03-25 11:00:00+01:00,17.3,12.2,15.6,15.7,2022-03-25 08:00:00+01:00,11.7,27.6,23.5,15.0,13.9,16.3,30.9,10.8,12.5,19.5,11.9
2022-03-25 12:00:00+01:00,18.2,13.9,17.2,17.5,2022-03-25 08:00:00+01:00,13.9,26.3,25.6,16.0,14.4,15.1,29.8,12.3,14.2,19.8,13.4
2022-03-25 13:00:00+01:00,19.1,15.6,18.3,19.2,2022-03-25 08:00:00+01:00,15.0,25.6,27.6,17.3,14.4,13.9,29.2,13.0,14.9,20.5,14.6
2022-03-25 14:00:00+01:00,19.9,16.1,18.9,18.6,2022-03-25 08:00:00+01:00,16.7,25.0,29.4,16.7,13.9,13.9,28.7,13.4,15.4,20.0,15.7
2022-03-25 15:00:00+01:00,19.4,17.2,18.9,17.8,2022-03-25 08:00:00+01:00,16.7,24.6,31.0,17.6,14.4,13.6,28.7,14.3,15.6,19.9,15.1
2022-03-25 16:00:00+01:00,18.3,16.1,18.3,16.4,2022-03-25 08:00:00+01:00,16.7,24.2,32.6,16.0,14.4,13.3,28.6,12.8,14.7,19.5,14.7
2022-03-25 17:00:00+01:00,17.1,15.6,18.3,15.6,2022-03-25 08:00:00+01:00,16.1,23.9,33.2,16.2,15.0,13.8,28.4,11.5,14.1,19.1,14.4
2022-03-25 18:00:00+01:00,15.8,14.4,17.2,14.0,2022-03-25 08:00:00+01:00,15.0,23.7,33.7,16.2,15.0,14.1,28.2,10.1,12.5,18.4,13.6
2022-03-25 19:00:00+01:00,13.8,12.8,16.1,12.4,2022-03-25 08:00:00+01:00,13.3,23.6,32.7,16.0,15.6,14.2,28.3,8.7,10.9,17.7,12.5
2022-03-26 01:00:00+01:00,11.6,6.1,10.6,4.6,2022-03-26 01:00:00+01:00,8.9,23.1,27.5,12.5,17.2,8.5,28.7,6.0,6.7,17.1,5.8
2022-03-26 02:00:00+01:00,11.2,5.6,9.4,3.2,2022-03-26 01:00:00+01:00,8.3,24.5,26.9,12.0,17.2,9.2,29.4,5.3,6.0,16.3,5.5
2022-03-26 03:00:00+01:00,11.2,5.0,8.9,3.2,2022-03-26 01:00:00+01:00,7.2,26.0,26.3,11.6,17.2,9.9,30.9,5.5,5.9,16.4,5.2
2022-03-26 04:00:00+01:00,11.1,4.4,8.3,2.8,2022-03-26 01:00:00+01:00,6.7,27.1,26.0,11.1,17.2,10.7,31.7,6.0,5.4,16.4,4.7
2022-03-26 05:00:00+01:00,10.6,4.4,8.3,1.5,2022-03-26 01:00:00+01:00,5.6,28.4,25.8,10.7,17.8,12.2,32.7,6.1,5.9,15.9,4.3
2022-03-26 06:00:00+01:00,10.9,5.0,7.8,2.6,2022-03-26 01:00:00+01:00,5.0,29.7,24.8,10.3,17.8,13.9,33.2,6.1,6.3,16.5,3.1
2022-03-26 07:00:00+01:00,12.0,6.1,6.7,3.8,2022-03-26 01:00:00+01:00,4.4,30.5,24.5,9.9,18.3,15.5,33.5,6.5,7.4,17.1,4.2
2022-03-26 08:00:00+01:00,13.4,7.8,8.9,6.5,2022-03-26 01:00:00+01:00,5.6,31.1,24.2,10.4,17.8,16.7,34.0,6.9,8.9,18.2,5.6
2022-03-26 09:00:00+01:00,14.8,9.4,11.1,10.2,2022-03-26 01:00:00+01:00,7.8,31.8,24.1,11.5,17.2,15.9,33.0,7.3,10.3,19.4,7.7
2022-03-26 10:00:00+01:00,15.7,11.1,13.3,14.7,2022-03-26 01:00:00+01:00,10.0,31.2,23.2,12.6,17.2,15.0,32.4,7.6,11.5,20.5,9.8
2022-03-26 11:00:00+01:00,16.3,12.8,15.0,16.4,2022-03-26 01:00:00+01:00,12.2,30.1,25.0,14.3,16.7,13.9,31.7,8.3,11.7,21.2,11.7
2022-03-26 12:00:00+01:00,16.8,13.9,16.7,18.1,2022-03-26 01:00:00+01:00,13.3,28.6,27.1,15.7,16.7,12.5,31.0,8.9,11.1,22.0,13.4
2022-03-26 08:00:00+01:00,15.1,3.3,8.7,7.3,2022-03-26 08:00:00+01:00,5.0,31.1,24.2,10.4,17.8,16.7,34.7,7.3,9.2,18.2,5.6
2022-03-26 09:00:00+01:00,15.7,5.6,11.3,10.2,2022-03-26 08:00:00+01:00,7.2,31.8,24.1,11.5,17.2,15.9,33.8,7.9,10.3,19.4,7.7
2022-03-26 10:00:00+01:00,16.2,7.2,13.2,14.7,2022-03-26 08:00:00+01:00,9.4,31.2,23.2,12.6,17.2,15.0,32.7,8.4,11.5,20.5,9.8
2022-03-26 11:00:00+01:00,16.7,10.0,15.0,16.4,2022-03-26 08:00:00+01:00,12.2,30.1,25.0,14.3,16.7,13.9,31.7,8.9,11.7,21.2,11.7
2022-03-26 12:00:00+01:00,17.1,12.2,16.5,18.1,2022-03-26 08:00:00+01:00,14.4,28.6,27.1,15.7,16.7,12.5,31.0,9.3,11.1,22.0,13.4
